timestamp,location,mining_activity,mining_depth_m,ch4_pct,co_ppm,gas_pressure_mpa,gas_emission_rate_m3t,vertical_stress_mpa,horizontal_stress_mpa,vibration_level,seismic_amplitude_mm,microseismic_activity,temperature_c,humidity_pct,airflow_m3min,gas_diffusion_coeff,coal_strength_mpa,permeability_md,stress_energy_index,mox_sensor_1,mox_sensor_2,mox_sensor_3,mox_sensor_4,mox_sensor_5,mox_sensor_6,mox_sensor_7,mox_sensor_8,risk_score,outburst_risk_binary,outburst_risk_class
2022-01-01 02:33:20,Face-A1,Roof-Support,619.9,2.07,3.69,1.2714,3.712,15.01,9.74,0.875,0.281,0.827,28.5,64.3,244.8,0.03875,16.99,2.697,8.311,2.069,2.206,2.133,2.147,2.286,2.213,2.405,2.147,0.4128,0,1
2022-01-01 02:33:40,Face-B2,Roof-Support,485.1,1.635,2.58,1.0734,2.663,11.98,5.87,0.696,0.225,1.139,28.9,65.0,163.7,0.04981,21.56,2.8468,3.072,1.804,1.593,1.737,1.707,1.684,1.861,1.669,1.654,0.2996,0,0
2022-01-01 02:34:00,Gate-Road-1,Conveyor-Running,355.0,1.491,11.66,0.779,2.267,10.57,6.12,0.851,0.318,0.68,28.5,75.9,64.0,0.06332,26.68,4.1592,2.437,1.512,1.399,1.469,1.38,1.47,1.675,1.592,1.423,0.2417,0,0
2022-01-01 02:34:20,Face-B2,Conveyor-Running,321.2,0.705,12.21,0.6465,1.443,6.67,3.59,1.324,0.707,1.025,23.9,64.7,278.4,0.06553,26.88,3.9288,1.039,0.842,0.739,0.772,0.757,0.647,0.836,0.864,0.777,0.1909,0,0
2022-01-01 02:34:40,Return-Air,Cutting,505.8,1.954,8.45,1.2447,3.297,13.37,8.83,0.757,0.549,0.623,24.3,79.0,238.9,0.03338,19.74,2.2629,5.819,2.028,1.929,2.188,2.056,1.992,2.022,2.121,1.869,0.3938,0,1
2022-01-01 02:35:00,Face-A2,Blasting,637.0,4.5,8.1,1.6624,7.41,15.26,8.79,0.826,0.397,0.698,30.6,75.7,156.4,0.03815,12.5,1.5903,10.767,4.616,4.617,4.562,4.607,4.651,4.639,4.705,4.46,0.5766,0,2
2022-01-01 02:35:20,Face-A2,Roof-Support,635.4,1.584,8.12,1.3733,2.624,18.02,11.16,0.917,0.299,0.309,26.3,61.1,144.2,0.03315,9.91,1.8836,12.0,1.649,1.654,1.869,1.688,1.616,1.528,1.731,1.601,0.4372,0,1
2022-01-01 02:35:40,Gate-Road-2,Blasting,513.3,2.495,13.71,1.2758,4.217,12.91,8.01,0.836,0.752,1.311,30.4,84.4,176.2,0.03416,19.42,3.546,5.201,2.748,2.55,2.773,2.481,2.741,2.494,2.667,2.391,0.391,0,1
2022-01-01 02:36:00,Face-A2,Ventilation-Check,741.1,2.286,8.8,1.6509,3.263,20.04,10.56,1.707,0.584,1.368,25.6,72.8,245.8,0.03408,7.51,2.3164,12.0,2.236,2.233,2.406,2.221,2.233,2.17,2.331,2.238,0.547,0,1
2022-01-01 02:36:20,Return-Air,Roof-Support,487.4,1.448,2.92,1.0697,2.745,11.27,6.71,1.255,0.876,0.977,39.4,65.3,180.5,0.04565,24.35,2.7099,3.544,1.395,1.54,1.611,1.497,1.423,1.457,1.707,1.513,0.2953,0,0
2022-01-01 02:36:40,Face-A1,Idle,483.4,1.048,8.7,0.9404,2.358,10.59,4.96,0.973,0.366,1.117,26.9,90.3,123.2,0.05401,22.64,3.7714,2.571,1.276,1.223,1.209,1.113,1.234,1.245,1.264,1.073,0.2966,0,0
2022-01-01 02:37:00,Return-Air,Ventilation-Check,200.0,0.761,3.05,0.4188,1.825,5.0,3.11,0.337,0.15,0.0,32.8,71.9,231.8,0.09772,37.84,5.7566,0.291,0.802,0.995,0.861,0.895,0.818,0.764,0.903,0.879,0.1277,0,0
2022-01-01 02:37:20,Face-A1,Ventilation-Check,446.3,1.502,4.34,0.9253,2.306,11.47,6.3,0.774,0.954,1.078,37.5,75.6,200.0,0.05534,20.07,3.3492,3.618,1.566,1.472,1.532,1.414,1.528,1.455,1.65,1.54,0.2095,0,0
2022-01-01 02:37:40,Gate-Road-2,Cutting,602.2,2.853,1.82,1.4088,4.266,14.44,9.62,0.759,0.625,0.764,32.4,72.2,124.4,0.03071,16.1,1.7245,8.652,2.717,2.605,2.973,2.897,2.836,2.759,2.98,2.663,0.4474,0,1
2022-01-01 02:38:00,Face-B1,Idle,687.7,1.454,10.83,1.3953,3.271,18.1,10.72,1.164,0.378,0.588,26.6,86.4,152.3,0.02993,11.02,2.2824,12.0,1.539,1.593,1.623,1.688,1.617,1.585,1.579,1.678,0.4386,0,1
2022-01-01 02:38:20,Return-Air,Roof-Support,400.4,1.181,8.27,0.8167,2.549,9.76,5.24,1.472,0.477,1.687,27.6,89.8,173.2,0.04897,24.34,3.9696,1.893,1.381,1.238,1.298,1.235,1.14,1.433,1.429,1.252,0.1897,0,0
2022-01-01 02:38:40,Face-A1,Blasting,555.5,3.522,4.51,1.4498,5.295,11.39,7.79,0.986,0.388,0.701,15.0,74.6,173.7,0.04243,16.53,3.5059,5.141,3.544,3.503,3.758,3.51,3.514,3.387,3.564,3.27,0.4147,0,1
2022-01-01 02:39:00,Face-B2,Cutting,625.6,2.337,24.43,1.3819,3.126,16.3,9.08,0.989,0.648,1.485,18.6,72.7,217.0,0.02873,14.59,1.8818,10.765,2.232,2.158,2.385,2.2,2.398,2.232,2.264,2.105,0.5849,0,2
2022-01-01 02:39:20,Return-Air,Roof-Support,501.3,1.731,9.76,1.092,2.527,11.47,7.6,0.896,1.165,1.456,27.9,81.3,224.0,0.03938,22.76,2.6287,4.387,1.671,1.737,1.718,1.762,1.713,1.585,1.685,1.712,0.3804,0,1
2022-01-01 02:39:40,Face-B1,Blasting,226.0,2.085,9.81,0.5785,2.928,5.22,3.5,0.517,1.8,1.074,25.7,67.2,195.1,0.07552,34.89,5.2482,0.866,1.965,2.067,2.046,1.983,2.055,1.92,2.194,1.826,0.2486,0,0
2022-01-01 02:40:00,Face-B2,Cutting,529.7,2.848,58.75,1.2987,3.89,15.11,8.77,1.076,0.446,1.964,23.5,74.5,223.4,0.03872,16.83,3.6459,7.67,2.733,2.817,2.756,2.756,2.921,2.884,2.879,2.621,0.4711,0,1
2022-01-01 02:40:20,Gate-Road-1,Idle,591.4,1.36,2.3,1.2229,2.901,16.91,9.08,0.864,0.726,1.144,28.1,65.5,198.7,0.04495,12.53,1.8034,12.0,1.555,1.563,1.547,1.403,1.661,1.395,1.691,1.498,0.4013,0,1
2022-01-01 02:40:40,Face-B1,Ventilation-Check,386.3,0.862,0.84,0.7688,1.34,8.97,6.37,0.749,0.995,0.937,25.6,90.9,139.5,0.05354,26.66,4.0247,2.118,0.758,0.92,0.964,0.864,0.834,0.882,0.823,0.822,0.2162,0,0
2022-01-01 02:41:00,Face-B2,Cutting,469.5,1.574,16.92,1.0531,2.703,12.43,7.86,0.874,0.352,1.779,24.1,82.9,181.9,0.03224,23.45,3.2178,4.219,1.526,1.561,1.658,1.539,1.653,1.673,1.716,1.674,0.298,0,0
2022-01-01 02:41:20,Face-B2,Cutting,361.3,2.133,18.11,0.9123,3.728,8.37,4.4,1.773,0.787,1.638,32.0,89.8,159.3,0.05198,27.51,3.4435,1.094,2.33,2.309,2.262,2.079,2.31,2.223,2.303,2.149,0.2449,0,0
2022-01-01 02:41:40,Gate-Road-2,Ventilation-Check,200.0,0.609,0.49,0.4624,1.247,5.0,3.0,0.272,1.171,2.089,22.8,67.1,226.2,0.10055,34.98,5.5198,0.43,0.607,0.675,0.741,0.657,0.624,0.714,0.826,0.71,0.0886,0,0
2022-01-01 02:42:00,Face-A1,Cutting,623.2,3.073,21.91,1.5222,5.683,14.85,9.72,0.882,0.495,1.258,30.8,81.1,152.5,0.03172,15.15,1.6008,9.499,3.326,3.21,3.414,3.251,3.297,3.228,3.31,3.066,0.4767,0,1
2022-01-01 02:42:20,Face-A2,Conveyor-Running,499.6,1.563,11.97,1.1225,3.333,10.42,6.34,1.085,0.698,2.118,29.0,76.2,193.7,0.03977,18.15,4.1044,3.74,1.72,1.872,1.8,1.728,1.788,1.718,1.858,1.629,0.2591,0,0
2022-01-01 02:42:40,Return-Air,Idle,691.7,1.507,14.86,1.5093,2.6,17.41,10.63,1.028,0.545,1.671,33.5,75.1,154.6,0.03958,10.22,1.4055,12.0,1.536,1.567,1.58,1.435,1.545,1.507,1.611,1.587,0.4948,0,1
2022-01-01 02:43:00,Gate-Road-2,Blasting,602.9,4.205,2.12,1.5963,6.561,15.42,10.08,2.191,0.986,1.956,26.1,88.6,115.2,0.03124,15.52,2.521,9.82,4.113,4.23,4.225,4.122,4.38,4.097,4.441,3.983,0.5728,0,2
2022-01-01 02:43:20,Face-B1,Cutting,457.5,2.15,11.75,1.0342,3.469,10.63,7.61,0.555,1.266,1.347,22.6,62.9,183.5,0.03952,22.13,2.6323,3.28,2.228,2.114,2.342,2.224,2.261,2.318,2.239,2.201,0.3541,0,1
2022-01-01 02:43:40,Face-B2,Cutting,490.0,1.438,3.17,1.0331,3.026,13.56,8.04,0.685,0.234,1.441,25.5,65.9,191.9,0.03607,21.42,2.4714,5.222,1.562,1.581,1.713,1.562,1.679,1.465,1.625,1.541,0.35,0,1
2022-01-01 02:44:00,Face-A2,Cutting,567.9,3.057,6.53,1.3689,4.972,13.68,7.14,1.082,0.426,2.181,27.8,66.7,221.0,0.02241,16.04,2.3899,6.495,3.161,3.127,3.155,3.016,3.247,3.068,3.174,2.958,0.4789,0,1
2022-01-01 02:44:20,Face-A1,Cutting,616.0,3.234,3.94,1.451,4.842,14.64,7.74,1.634,0.761,1.808,32.0,57.6,208.6,0.02751,13.22,1.7707,8.443,3.3,3.255,3.25,3.308,3.337,3.354,3.29,3.148,0.5401,0,1
2022-01-01 02:44:40,Face-B1,Idle,538.7,0.859,3.34,0.9472,1.979,14.1,7.91,0.722,0.325,0.101,31.2,52.1,131.2,0.04973,18.21,2.7661,6.102,1.06,0.945,1.121,1.057,1.04,0.931,1.01,0.868,0.2976,0,0
2022-01-01 02:45:00,Face-A2,Cutting,632.7,2.477,1.53,1.4476,3.983,13.97,7.63,1.056,0.642,1.409,27.1,70.3,179.0,0.03349,19.59,1.8477,5.07,2.613,2.555,2.566,2.451,2.504,2.405,2.533,2.346,0.493,0,1
2022-01-01 02:45:20,Face-B2,Roof-Support,464.4,1.658,2.89,1.0366,2.56,12.7,6.27,0.813,0.31,0.555,27.7,79.4,137.3,0.03548,20.25,2.5732,3.891,1.701,1.579,1.719,1.513,1.789,1.77,1.691,1.692,0.3149,0,0
2022-01-01 02:45:40,Face-A1,Idle,380.3,1.034,0.41,0.9044,1.919,9.03,6.89,0.661,0.759,0.565,30.8,69.8,147.4,0.05117,25.36,3.3775,2.362,1.157,1.1,0.999,1.062,1.037,1.036,1.061,1.167,0.2862,0,0
2022-01-01 02:46:00,Return-Air,Blasting,492.2,1.423,11.37,1.1493,2.726,13.49,8.52,1.044,0.667,1.644,32.2,63.8,191.8,0.0384,18.1,2.757,6.174,1.444,1.56,1.552,1.468,1.487,1.378,1.658,1.364,0.3923,0,1
2022-01-01 02:46:20,Return-Air,Cutting,524.6,2.73,4.5,1.3059,4.841,14.66,8.38,0.81,0.447,0.686,29.3,84.1,200.6,0.04817,14.95,2.3687,9.027,2.923,2.818,3.07,2.806,2.928,2.899,2.906,2.798,0.5319,0,1
2022-01-01 02:46:40,Gate-Road-1,Cutting,355.8,1.602,11.42,0.8608,2.412,9.66,5.77,0.704,0.76,1.104,29.2,60.7,117.0,0.04926,24.3,3.8295,2.065,1.607,1.62,1.515,1.503,1.678,1.646,1.657,1.466,0.3346,0,0
2022-01-01 02:47:00,Face-B1,Cutting,339.6,1.666,7.8,0.7697,1.848,7.52,3.08,0.713,0.939,0.67,29.0,53.5,192.9,0.047,28.59,3.7955,0.65,1.553,1.503,1.553,1.487,1.612,1.46,1.704,1.528,0.1836,0,0
2022-01-01 02:47:20,Face-A2,Idle,553.7,1.19,1.57,1.1489,2.269,12.34,8.33,0.674,1.659,1.227,29.1,56.8,192.0,0.04727,15.23,2.1649,6.511,1.354,1.268,1.36,1.401,1.427,1.275,1.341,1.224,0.3378,0,0
2022-01-01 02:47:40,Gate-Road-2,Blasting,451.2,2.363,1.83,1.0899,3.81,9.56,4.18,0.627,1.127,0.632,29.1,87.6,134.9,0.04523,25.44,2.9131,1.437,2.471,2.439,2.506,2.474,2.437,2.407,2.461,2.347,0.3099,0,0
2022-01-01 02:48:00,Gate-Road-1,Ventilation-Check,480.1,1.636,11.2,1.0678,2.891,13.33,8.4,0.858,1.553,2.238,24.0,70.0,174.6,0.04997,23.51,2.5293,4.56,1.631,1.723,1.876,1.642,1.785,1.795,1.842,1.508,0.3477,0,0
2022-01-01 02:48:20,Face-A1,Roof-Support,456.8,1.164,8.02,0.9235,2.034,11.26,5.28,0.584,0.682,0.442,21.5,84.7,137.3,0.04692,25.3,2.6845,2.622,1.197,1.166,1.135,1.246,1.325,1.213,1.078,1.196,0.3218,0,0
2022-01-01 02:48:40,Gate-Road-2,Roof-Support,682.5,2.272,0.27,1.522,4.323,16.34,9.47,2.142,0.703,2.21,24.5,84.2,106.7,0.0417,10.96,1.6384,12.0,2.603,2.513,2.582,2.386,2.406,2.377,2.545,2.397,0.5262,0,1
2022-01-01 02:49:00,Gate-Road-2,Roof-Support,651.4,2.245,36.35,1.3735,3.918,16.13,10.67,0.807,0.248,1.176,26.1,52.7,221.4,0.03577,13.43,1.4236,12.0,2.287,2.225,2.458,2.146,2.376,2.315,2.333,2.137,0.4925,0,1
2022-01-01 02:49:20,Return-Air,Idle,351.5,0.555,5.76,0.8511,1.588,10.08,4.74,0.538,0.401,0.512,30.6,72.6,216.2,0.04916,25.45,4.5222,1.458,0.697,0.742,0.76,0.642,0.671,0.645,0.537,0.783,0.2234,0,0
2022-01-01 02:49:40,Gate-Road-1,Cutting,436.1,1.686,2.97,1.0596,2.136,11.84,6.98,0.923,0.759,1.512,26.9,79.7,172.9,0.04554,17.13,2.7614,5.118,1.599,1.593,1.51,1.612,1.708,1.661,1.696,1.432,0.3419,0,0
2022-01-01 02:50:00,Face-B2,Cutting,602.0,2.944,23.5,1.5033,4.666,15.58,9.85,0.794,0.397,1.054,28.8,61.2,197.8,0.02628,15.51,1.6629,9.408,3.02,2.968,3.171,2.761,3.125,3.054,3.218,2.832,0.5157,0,1
2022-01-01 02:50:20,Face-B1,Roof-Support,572.2,2.168,17.1,1.2264,3.527,15.07,9.41,1.593,0.966,2.52,28.3,59.1,135.2,0.03453,14.44,1.9792,9.989,2.337,2.102,2.212,2.277,2.226,2.245,2.37,2.09,0.484,0,1
2022-01-01 02:50:40,Return-Air,Blasting,495.0,2.745,14.32,1.1394,4.879,12.59,7.61,1.636,0.602,1.991,30.0,77.0,214.4,0.03334,24.87,2.5213,3.929,2.868,2.741,2.797,2.928,2.981,2.952,2.88,2.621,0.4058,0,1
2022-01-01 02:51:00,Gate-Road-2,Roof-Support,363.5,0.97,17.34,0.7844,1.748,9.45,6.07,0.668,0.479,1.328,26.3,60.0,186.9,0.0543,25.16,3.479,2.011,1.156,1.055,1.022,0.935,1.049,1.056,1.022,1.079,0.1988,0,0
2022-01-01 02:51:20,Face-A1,Idle,418.1,0.945,0.17,0.8508,1.551,10.72,5.94,0.799,0.497,1.211,25.1,74.9,130.2,0.05683,25.01,3.2791,1.981,1.007,0.963,0.924,0.849,0.988,1.055,1.056,1.137,0.2488,0,0
2022-01-01 02:51:40,Face-A1,Roof-Support,438.0,1.511,23.23,1.0621,2.375,10.95,8.12,1.189,0.845,0.346,21.4,79.5,192.5,0.0412,24.87,2.7498,3.821,1.54,1.459,1.558,1.485,1.527,1.576,1.553,1.47,0.3017,0,0
2022-01-01 02:52:00,Face-A2,Idle,533.2,1.23,0.33,1.1389,2.779,14.24,7.25,0.79,0.67,0.443,29.3,80.9,195.0,0.04316,18.87,2.2077,5.5,1.403,1.392,1.449,1.214,1.517,1.291,1.539,1.347,0.3319,0,0
2022-01-01 02:52:20,Gate-Road-2,Roof-Support,704.4,2.123,8.23,1.5207,3.532,18.04,11.76,1.065,0.549,1.487,16.0,80.1,159.8,0.03388,8.93,2.5363,12.0,2.245,2.194,2.321,2.163,2.308,2.124,2.38,2.061,0.5128,0,1
2022-01-01 02:52:40,Return-Air,Idle,417.6,0.813,2.38,0.9232,1.373,9.38,5.78,1.122,0.427,0.292,28.7,84.8,119.2,0.05076,26.6,3.0551,1.737,0.879,0.79,0.908,0.765,0.918,0.753,1.053,0.764,0.2445,0,0
2022-01-01 02:53:00,Face-A1,Idle,376.9,0.861,0.22,0.7908,2.033,10.06,6.53,0.636,0.748,1.079,31.6,61.9,160.5,0.05311,26.79,4.0549,2.274,0.914,0.851,1.039,0.933,1.021,0.923,0.972,0.926,0.1905,0,0
2022-01-01 02:53:20,Face-B2,Roof-Support,487.0,0.501,21.19,0.9481,1.516,12.47,8.12,1.413,0.853,1.968,27.4,88.9,225.3,0.04335,20.43,2.9703,5.7,0.56,0.669,0.635,0.596,0.714,0.769,0.565,0.632,0.2841,0,0
2022-01-01 02:53:40,Face-B1,Idle,623.8,1.703,0.81,1.3793,3.052,16.33,10.24,1.162,0.378,1.563,29.5,66.9,207.7,0.03263,10.42,1.7054,12.0,1.91,1.671,1.823,1.7,1.915,1.746,1.943,1.855,0.4669,0,1
2022-01-01 02:54:00,Return-Air,Ventilation-Check,326.4,0.923,15.38,0.6644,1.109,8.03,4.17,0.807,0.496,0.415,26.3,61.2,192.6,0.07297,29.82,3.878,1.04,0.998,0.874,0.822,0.722,0.965,0.913,0.802,0.757,0.2598,0,0
2022-01-01 02:54:20,Gate-Road-2,Roof-Support,674.4,2.078,3.21,1.5143,3.927,17.83,10.47,1.211,0.72,1.599,28.0,82.7,152.3,0.03723,13.13,1.5929,12.0,2.017,2.148,2.217,2.009,2.289,2.188,2.343,2.356,0.5601,0,2
2022-01-01 02:54:40,Gate-Road-2,Roof-Support,479.4,2.068,10.81,1.1393,3.724,11.91,5.98,1.016,1.282,1.703,27.4,78.2,156.9,0.04395,23.14,3.716,2.769,2.155,2.2,2.263,2.198,2.128,2.16,2.303,2.076,0.4116,0,1
2022-01-01 02:55:00,Face-B1,Ventilation-Check,411.9,1.013,2.35,0.8169,1.488,11.17,6.46,1.141,0.955,1.549,30.8,55.0,143.7,0.04981,25.87,2.9901,2.917,1.088,1.029,1.023,0.959,0.994,0.954,0.907,0.871,0.237,0,0
2022-01-01 02:55:20,Face-B1,Idle,308.0,1.136,4.9,0.7886,2.141,7.15,4.55,1.23,0.394,1.251,26.9,80.7,186.8,0.05593,28.3,4.1456,1.464,1.129,1.232,1.25,1.229,1.362,1.247,1.341,1.235,0.1691,0,0
2022-01-01 02:55:40,Face-A2,Cutting,584.8,3.162,20.57,1.4092,4.881,14.15,8.98,0.776,1.031,0.998,23.2,74.8,188.7,0.03975,18.27,1.764,6.615,3.215,3.167,3.263,3.136,3.128,3.248,3.335,3.069,0.4996,0,1
2022-01-01 02:56:00,Face-A1,Conveyor-Running,479.5,1.572,6.68,0.97,2.309,12.71,7.94,1.768,0.694,0.931,29.3,72.3,225.4,0.04685,15.5,2.8598,6.665,1.607,1.451,1.658,1.468,1.689,1.543,1.477,1.445,0.4074,0,1
2022-01-01 02:56:20,Gate-Road-2,Cutting,520.5,2.807,4.69,1.2349,4.179,12.61,6.16,1.145,1.25,2.411,27.5,67.2,120.3,0.04234,19.58,2.1661,4.184,2.832,2.782,2.902,2.608,2.819,2.747,2.803,2.765,0.4878,0,1
2022-01-01 02:56:40,Gate-Road-2,Idle,391.9,0.646,1.49,0.7312,1.342,12.44,7.02,0.842,0.445,1.262,25.2,85.1,171.1,0.05546,24.77,3.3069,3.79,0.707,0.661,0.777,0.761,0.701,0.782,0.89,0.557,0.1882,0,0
2022-01-01 02:57:00,Return-Air,Idle,461.7,0.623,1.08,0.9157,0.953,12.22,6.8,0.77,1.048,1.372,30.6,87.8,153.3,0.04399,21.39,3.0043,3.847,0.596,0.574,0.622,0.533,0.442,0.647,0.65,0.608,0.2383,0,0
2022-01-01 02:57:20,Return-Air,Conveyor-Running,441.6,0.971,14.6,0.9925,2.187,11.07,5.59,0.718,0.328,0.995,36.0,78.5,181.9,0.04101,18.85,3.2276,2.867,1.081,1.079,1.065,1.092,1.154,1.206,1.261,1.102,0.2691,0,0
2022-01-01 02:57:40,Face-B2,Cutting,487.9,2.864,12.08,1.2344,4.14,13.18,7.24,0.938,0.54,1.711,29.9,59.5,206.7,0.02919,19.34,2.7083,4.776,2.93,2.768,2.757,2.832,2.919,2.753,2.91,2.695,0.5188,0,1
2022-01-01 02:58:00,Gate-Road-1,Idle,419.7,0.685,3.98,0.9168,1.287,9.91,5.95,0.859,0.612,0.377,31.2,59.8,152.7,0.0449,26.06,2.8972,2.344,0.772,0.703,0.842,0.639,0.679,0.771,0.8,0.628,0.2887,0,0
2022-01-01 02:58:20,Return-Air,Roof-Support,315.9,0.451,2.3,0.6761,1.285,9.01,6.53,0.799,0.513,0.244,28.6,63.7,208.7,0.06385,30.28,4.5341,1.964,0.507,0.663,0.627,0.691,0.468,0.572,0.52,0.625,0.0727,0,0
2022-01-01 02:58:40,Gate-Road-2,Blasting,827.4,4.5,9.55,1.896,6.736,21.76,12.29,1.167,0.575,0.268,33.7,81.6,203.0,0.02501,5.43,0.9447,12.0,4.471,4.452,4.562,4.426,4.603,4.342,4.567,4.24,0.7177,1,3
2022-01-01 02:59:00,Face-A2,Cutting,336.4,1.891,12.39,0.8773,2.884,9.91,5.05,0.739,0.284,0.532,30.6,68.8,167.5,0.04708,26.12,4.1944,2.267,1.9,1.916,1.878,1.802,1.985,2.019,1.863,1.743,0.2989,0,0
2022-01-01 02:59:20,Face-B1,Idle,521.8,1.104,0.42,1.0426,2.116,12.52,7.03,0.857,1.128,1.314,25.8,78.2,217.8,0.04182,21.66,2.9254,4.204,1.193,1.202,1.344,1.054,1.286,1.146,1.27,1.093,0.3886,0,1
2022-01-01 02:59:40,Face-A1,Roof-Support,287.4,1.044,3.58,0.6682,1.477,5.72,3.7,0.354,0.392,0.472,30.4,66.1,199.5,0.05688,34.53,4.4195,0.372,1.008,0.974,1.094,0.969,1.031,1.065,1.097,0.97,0.1929,0,0
2022-01-01 03:00:00,Return-Air,Cutting,260.4,1.804,3.5,0.6822,2.504,5.78,4.44,0.442,0.848,0.0,29.7,86.0,152.6,0.06931,30.97,4.7987,1.106,1.758,1.841,1.804,1.635,1.849,1.896,1.828,1.643,0.1753,0,0
2022-01-01 03:00:20,Face-B2,Idle,511.7,1.195,5.82,1.2038,2.389,12.46,7.4,0.893,0.553,0.42,26.4,60.5,149.8,0.03662,21.24,3.0142,4.277,1.329,1.477,1.387,1.255,1.353,1.253,1.424,1.274,0.3448,0,0
2022-01-01 03:00:40,Face-A2,Idle,520.9,1.062,5.22,1.0869,2.137,15.02,7.86,1.439,0.707,2.411,33.0,69.8,214.4,0.04169,17.74,2.6725,6.574,1.242,1.068,1.199,1.125,1.184,1.315,1.298,1.006,0.4093,0,1
2022-01-01 03:01:00,Face-B2,Ventilation-Check,651.4,1.791,2.85,1.4166,3.493,18.92,10.36,1.073,0.356,0.905,22.9,69.6,158.1,0.02432,9.97,1.8461,12.0,1.851,2.03,1.852,1.783,2.102,2.206,2.089,1.925,0.5084,0,1
2022-01-01 03:01:20,Face-B2,Conveyor-Running,547.9,1.875,0.34,1.2652,3.491,14.11,8.62,0.793,0.256,0.596,29.5,78.9,206.6,0.04022,17.58,2.1153,6.638,2.025,2.053,2.045,2.161,1.97,1.994,2.04,1.925,0.4074,0,1
2022-01-01 03:01:40,Face-A2,Roof-Support,482.0,1.529,1.62,0.9766,3.103,12.06,8.03,0.633,0.434,1.187,26.3,75.6,135.8,0.04771,22.43,2.7618,4.449,1.699,1.709,1.733,1.533,1.686,1.639,1.829,1.559,0.3081,0,0
2022-01-01 03:02:00,Face-A1,Conveyor-Running,386.0,0.9,1.4,0.857,1.163,9.23,6.99,0.741,0.251,1.278,21.6,86.8,219.8,0.05092,28.77,3.8301,2.554,0.964,0.85,0.995,0.655,0.887,0.748,0.95,0.859,0.2712,0,0
2022-01-01 03:02:20,Face-B2,Ventilation-Check,679.9,2.43,6.72,1.5046,4.485,17.99,9.85,1.307,0.677,1.532,28.5,85.0,116.5,0.02687,10.0,1.3401,12.0,2.645,2.516,2.672,2.458,2.565,2.561,2.604,2.386,0.4772,0,1
2022-01-01 03:02:40,Face-B1,Blasting,611.5,4.017,3.12,1.5481,5.923,17.91,10.86,0.962,0.409,1.166,26.3,65.0,116.4,0.03257,10.16,1.9439,12.0,4.077,3.877,4.05,3.834,4.094,4.01,4.027,3.712,0.6365,1,2
2022-01-01 03:03:00,Gate-Road-1,Cutting,350.4,1.996,8.43,0.9113,3.387,10.9,5.72,0.833,0.665,0.396,25.7,72.4,161.1,0.04437,28.55,3.5874,2.322,2.125,2.04,2.045,1.935,2.171,1.979,2.197,1.922,0.3522,0,1
2022-01-01 03:03:20,Face-B1,Roof-Support,504.6,1.396,7.63,1.0013,2.612,13.98,7.67,1.728,0.712,1.94,23.8,71.9,230.6,0.05107,18.45,5.1159,5.685,1.467,1.547,1.597,1.292,1.546,1.528,1.54,1.34,0.3932,0,1
2022-01-01 03:03:40,Gate-Road-2,Roof-Support,517.3,1.891,16.93,1.205,3.002,14.28,7.78,1.064,0.474,1.404,36.0,66.6,222.4,0.04526,16.99,2.4188,6.1,1.91,1.832,2.057,1.858,1.945,1.883,2.108,1.898,0.3644,0,1
2022-01-01 03:04:00,Face-B2,Idle,458.5,0.63,1.57,0.8931,2.078,12.46,7.21,0.898,1.678,2.045,18.2,56.6,207.5,0.0455,23.05,2.639,4.017,0.901,0.821,0.811,0.86,0.947,0.781,0.879,0.852,0.2539,0,0
2022-01-01 03:04:20,Face-B2,Idle,592.6,1.596,1.15,1.2533,3.223,14.76,8.15,0.757,0.566,0.614,19.4,71.8,201.9,0.03899,16.51,1.9122,7.457,1.89,1.649,1.773,1.806,1.832,1.714,1.784,1.716,0.4165,0,1
2022-01-01 03:04:40,Gate-Road-2,Idle,599.8,0.852,1.07,1.0697,2.047,14.11,10.45,1.987,0.648,2.432,30.1,80.7,151.4,0.03809,15.96,1.688,9.477,1.052,1.034,1.037,1.118,1.098,1.024,1.154,1.048,0.4528,0,1
2022-01-01 03:05:00,Face-B1,Roof-Support,477.1,1.018,3.58,1.0261,2.919,11.9,6.77,0.785,0.947,1.582,29.9,73.9,121.1,0.03555,19.97,2.7857,3.932,1.33,1.336,1.178,1.218,1.286,1.203,1.231,1.451,0.2639,0,0
2022-01-01 03:05:20,Face-A1,Cutting,466.3,2.359,13.41,1.1348,3.349,12.16,8.09,0.817,1.026,0.949,22.4,75.4,233.0,0.03738,20.77,3.141,4.364,2.427,2.213,2.506,2.165,2.464,2.311,2.463,2.31,0.4446,0,1
2022-01-01 03:05:40,Face-A1,Ventilation-Check,679.9,1.88,8.91,1.4261,3.407,15.25,8.62,1.24,1.436,2.136,25.6,86.3,225.7,0.03132,13.35,1.9491,9.625,2.032,1.682,2.051,1.96,2.137,1.929,2.072,1.88,0.494,0,1
2022-01-01 03:06:00,Gate-Road-1,Blasting,611.9,3.648,3.98,1.4929,5.797,15.11,10.86,0.943,0.286,0.483,30.5,63.3,141.1,0.02551,13.87,2.688,11.77,3.549,3.771,3.901,3.672,3.757,3.86,3.712,3.642,0.5626,0,2
